model,acc_train,acc_test,bacc_train,bacc_test,kappa_train,kappa_test,mutual_train,mutual_test,recall_train,recall_test,avg_rule_coverage,avg_rule_precision,avg_conditions_count,rules_count,dataset
RF_0,0.988425925925926,0.8518518518518519,0.9900793650793652,0.867335562987737,0.9762845849802372,0.6958817317845829,0.625983995350133,0.2817645434618805,0.9900793650793652,0.867335562987737,0.11,1.0,3.56,98,cylinder-bands
SVC_1,0.9953703703703703,0.8611111111111112,0.9966101694915256,0.8741776315789473,0.989352525078254,0.6920152091254752,0.6004549575397287,0.264767061222954,0.9966101694915256,0.8741776315789473,0.17,1.0,3.73,63,cylinder-bands
XGB_2,0.988425925925926,0.8611111111111112,0.9900793650793652,0.880827067669173,0.9762845849802372,0.7143864598025388,0.625983995350133,0.3052274794223052,0.9900793650793652,0.880827067669173,0.11,1.0,3.56,98,cylinder-bands
RF_2,0.989010989010989,0.9649122807017544,0.9842767295597484,0.9646401985111664,0.9756536070117612,0.9292803970223324,0.5911792469064275,0.5374300470691735,0.9842767295597484,0.9646401985111664,0.83,1.0,3.76,17,wdbc
SVC_1,0.9934065934065934,0.956140350877193,0.9919527208994144,0.9621212121212122,0.985390288020036,0.911297852474323,0.6046513018409873,0.5353607744485651,0.9919527208994144,0.9621212121212122,0.82,1.0,4.11,18,wdbc
XGB_2,0.989010989010989,0.9649122807017544,0.9842767295597484,0.9646401985111664,0.9756536070117612,0.9292803970223324,0.5911792469064275,0.5374300470691735,0.9842767295597484,0.9646401985111664,0.83,1.0,3.76,17,wdbc
RF_0,1.0,0.9166666666666666,1.0,0.9133332585513227,1.0,0.8997744926083688,1.7911844277746278,1.4925601825371206,1.0,0.9133332585513227,0.53,1.0,2.74,34,kdd-synthetic-control
SVC_0,1.0,0.9166666666666666,1.0,0.91047378142714,1.0,0.8995983935742973,1.7914465825634258,1.5078285106558598,1.0,0.91047378142714,0.52,1.0,2.85,33,kdd-synthetic-control
XGB_1,1.0,0.9166666666666666,1.0,0.9133332585513227,1.0,0.8997744926083688,1.7911844277746278,1.4925601825371206,1.0,0.9133332585513227,0.53,1.0,2.74,34,kdd-synthetic-control
RF_2,0.906,0.84,0.697614117945688,0.6378205128205128,0.826734498267345,0.7010642114073897,0.540772035311829,0.3568351766075383,0.697614117945688,0.6378205128205128,0.24,0.92,3.3,57,balance-scale
SVC_1,0.888,0.768,0.7193567620650954,0.614320987654321,0.8037566582562378,0.6044735406437535,0.6158418427497983,0.3981363599945142,0.7193567620650954,0.614320987654321,0.2,0.92,3.45,69,balance-scale
XGB_2,0.906,0.832,0.697614117945688,0.5877394636015326,0.826734498267345,0.6838111298482293,0.540772035311829,0.3362589326412706,0.697614117945688,0.5877394636015326,0.24,0.92,3.3,57,balance-scale
RF_1,0.957875457875458,0.9416058394160584,0.9841430499325236,0.9418546365914788,0.9537882384111808,0.935988786356734,2.5404905848400534,2.4904598277599077,0.9841430499325236,0.9418546365914788,0.71,0.97,3.54,35,soybean
SVC_0,0.9945054945054944,0.9562043795620438,0.9951754385964912,0.9728070175438596,0.9939373750832778,0.9518058161350844,2.59900754423653,2.496107211547381,0.9951754385964912,0.9728070175438596,0.76,1.0,3.36,33,soybean
XGB_0,0.967032967032967,0.9343065693430656,0.986922886848758,0.936591478696742,0.9638109686494288,0.9280294186318,2.5542047324632757,2.478477518252036,0.986922886848758,0.936591478696742,0.69,0.99,3.4,35,soybean
RF_2,0.8967391304347826,0.927536231884058,0.9022101667671288,0.9292929292929292,0.7924154857097617,0.8553459119496856,0.3686958070525377,0.4452574118151494,0.9022101667671288,0.9292929292929292,0.55,0.94,6.06,32,credit-a
SVC_0,1.0,1.0,1.0,1.0,1.0,1.0,0.4534650765650603,0.4505612088663049,1.0,1.0,1.0,1.0,1.0,2,credit-a
XGB_2,0.8967391304347826,0.8623188405797102,0.9022101667671288,0.869810517351501,0.7924154857097617,0.7260188087774295,0.3686958070525377,0.3100702638541039,0.9022101667671288,0.869810517351501,0.55,0.94,6.06,32,credit-a
RF_1,0.9731663685152058,0.9928571428571428,0.9746444032158318,0.9888888888888888,0.9415536890530792,0.983529411764706,0.5320966193250419,0.5882335767480413,0.9746444032158318,0.9888888888888888,0.88,0.97,3.53,15,breast-w
SVC_0,0.9946332737030412,0.9714285714285714,0.9957865168539326,0.967251461988304,0.9884340839339288,0.9345029239766082,0.6271834729977245,0.5002118017299059,0.9957865168539326,0.967251461988304,0.86,0.99,2.67,12,breast-w
XGB_0,0.9785330948121646,0.9642857142857144,0.9799548475755112,0.9612802685207384,0.9532927627456168,0.916626965221534,0.5520458449737957,0.4691278178408334,0.9799548475755112,0.9612802685207384,0.87,0.98,3.36,14,breast-w
RF_2,0.9104234527687296,0.9155844155844156,0.8829979043002822,0.9145408163265306,0.7948633839948488,0.819672131147541,0.3461577593646824,0.3762329791077884,0.8829979043002822,0.9145408163265306,0.22,0.98,4.7,151,diabetes
SVC_1,0.9609120521172638,0.9025974025974026,0.9500813008130082,0.8757575757575757,0.9001626016260162,0.779874213836478,0.4203214243917079,0.3351076731939636,0.9500813008130082,0.8757575757575757,0.58,0.98,3.69,48,diabetes
XGB_0,0.9136807817589576,0.8961038961038961,0.8758836524300442,0.8666666666666667,0.7901193163495647,0.7704918032786885,0.3319719883919653,0.372328612708075,0.8758836524300442,0.8666666666666667,0.43,0.97,5.14,77,diabetes
RF_0,0.9689349112426036,0.8176470588235294,0.9698858833474218,0.7995377855158976,0.9585732336865328,0.7548837209302326,1.242899136763432,0.8978258095005307,0.9698858833474218,0.7995377855158976,0.11,0.99,3.76,140,vehicle
SVC_1,0.9526627218934912,0.8294117647058824,0.9538606403013182,0.814141414141414,0.936882340068568,0.769227168468848,1.2001609550773649,0.7993692193776426,0.9538606403013182,0.814141414141414,0.16,0.99,4.11,128,vehicle
XGB_0,0.970414201183432,0.8411764705882353,0.9710756201653774,0.8235790149393092,0.9605315397370326,0.7865215571368773,1.242173000951232,0.9476128475230456,0.9710756201653774,0.8235790149393092,0.15,0.99,4.2,131,vehicle
RF_1,0.9986945169712794,0.96875,0.9981132075471698,0.9545454545454546,0.9971126373005044,0.9292035398230089,0.6354828695165737,0.5163677160914439,0.9981132075471698,0.9545454545454546,0.12,1.0,4.14,42,tic-tac-toe
SVC_1,0.9986945169712794,0.9895833333333334,0.9980392156862744,0.9836065573770492,0.9970578520015057,0.9757606362832976,0.6267638772658821,0.5710711771999412,0.9980392156862744,0.9836065573770492,0.15,1.0,3.48,29,tic-tac-toe
XGB_2,0.9986945169712794,0.96875,0.9981132075471698,0.9545454545454546,0.9971126373005044,0.9292035398230089,0.6354828695165737,0.5163677160914439,0.9981132075471698,0.9545454545454546,0.12,1.0,4.14,42,tic-tac-toe
RF_2,0.8723958333333334,0.932642487046632,0.8651865556583411,0.9272875816993464,0.7390635075822187,0.8621352821583603,0.3105056014106601,0.4441053210450594,0.8651865556583411,0.9272875816993464,0.69,0.93,3.61,28,mammographic-masses
SVC_1,1.0,1.0,1.0,1.0,1.0,1.0,0.6567294596789176,0.670409959717846,1.0,1.0,1.0,1.0,1.0,2,mammographic-masses
XGB_0,0.9596354166666666,0.9689119170984456,0.9566215034965035,0.9685394479460988,0.918259723137772,0.9370788958921974,0.5316716473740462,0.5489025835130615,0.9566215034965035,0.9685394479460988,0.78,0.97,2.91,11,mammographic-masses
RF_2,0.9324644549763034,0.9289099526066352,0.9232181527163168,0.9276384535005224,0.8486255852590243,0.8379831072434093,0.3952866790296853,0.382306594309752,0.9232181527163168,0.9276384535005224,0.32,0.98,5.85,100,qsar-biodeg
SVC_1,0.957345971563981,0.943127962085308,0.9458048300165838,0.9322695035460992,0.9005941319653467,0.8708031431778753,0.4490220537189722,0.4183225659993296,0.9458048300165838,0.9322695035460992,0.43,0.98,4.77,64,qsar-biodeg
XGB_0,0.9490521327014216,0.90521327014218,0.9377887841508228,0.8826699834162521,0.8830437248633598,0.777754371181799,0.4306592440004924,0.3139736636224613,0.9377887841508228,0.8826699834162521,0.49,0.98,6.08,78,qsar-biodeg
RF_0,0.9803767660910518,0.8840125391849529,0.9804818778202862,0.8741880211031571,0.9781936540452312,0.8706605593056895,2.190383197965101,1.8268535300566264,0.9804818778202862,0.8741880211031571,0.42,0.99,6.2,154,semeion
SVC_0,0.9819466248037676,0.8589341692789969,0.9820649453032242,0.8501169743383367,0.9799381479861125,0.8427418029644074,2.1995250352479068,1.7346548501771553,0.9820649453032242,0.8501169743383367,0.42,0.99,6.21,154,semeion
XGB_1,0.9803767660910518,0.8714733542319749,0.9804818778202862,0.8661111733853669,0.9781936540452312,0.8565631751532632,2.190383197965101,1.7816032426830315,0.9804818778202862,0.8661111733853669,0.42,0.99,6.2,154,semeion
RF_2,0.9167872648335744,0.8959537572254336,0.6863533377541998,0.6259562977733467,0.8195941236699139,0.7826557319839469,0.5614605892421511,0.5485088626403858,0.6863533377541998,0.6259562977733467,0.17,0.96,5.91,74,car
SVC_0,0.9746743849493488,0.9566473988439308,0.8997667493834074,0.8576565004501241,0.9440849326406662,0.9082779584334796,0.7147043689279476,0.6910799501663545,0.8997667493834074,0.8576565004501241,0.16,0.96,5.78,68,car
XGB_1,0.9167872648335744,0.8930635838150289,0.6863533377541998,0.6199709864603482,0.8195941236699139,0.7767352633414719,0.5614605892421511,0.5320202632993405,0.6863533377541998,0.6199709864603482,0.17,0.96,5.91,74,car
RF_2,0.99,0.8575,0.990082102110579,0.857474444503462,0.9888870270800576,0.8414210896040396,2.244640224879201,1.7770346833063182,0.990082102110579,0.857474444503462,0.2,0.98,4.24,316,cmc
SVC_0,0.99125,0.885,0.991811637855079,0.874791156283454,0.9902705440286116,0.8714805579420126,2.2539528556780715,1.83414267000966,0.991811637855079,0.874791156283454,0.36,0.99,4.57,192,cmc
XGB_1,0.99,0.87,0.990082102110579,0.8697502871519209,0.9888870270800576,0.8554903254941466,2.244640224879201,1.816754451403288,0.990082102110579,0.8697502871519209,0.2,0.98,4.24,316,cmc
RF_0,0.9977272727272728,0.9977324263038548,0.9907834101382488,0.9931506849315068,0.9894033036405072,0.9917466734040762,0.3576297425149626,0.4330641478849704,0.9907834101382488,0.9931506849315068,0.62,1.0,1.8,5,titanic
SVC_1,1.0,1.0,1.0,1.0,1.0,1.0,0.5074102275122094,0.5591996853260961,1.0,1.0,1.0,1.0,1.0,2,titanic
XGB_0,0.9977272727272728,0.9977324263038548,0.9907834101382488,0.9931506849315068,0.9894033036405072,0.9917466734040762,0.3576297425149626,0.4330641478849704,0.9907834101382488,0.9931506849315068,0.62,1.0,1.8,5,titanic
RF_0,0.9702380952380952,0.9415584415584416,0.9694566823591332,0.9450821010684052,0.9652729374912876,0.9315780812901102,1.820320968441547,1.7203420991517573,0.9694566823591332,0.9450821010684052,0.55,0.98,5.15,71,segment
SVC_1,0.9756493506493508,0.9523809523809524,0.9756015285426224,0.9539855203005596,0.9715885408481346,0.9443071544813452,1.8402104791350795,1.7339919943816284,0.9756015285426224,0.9539855203005596,0.6,0.98,5.25,69,segment
XGB_1,0.9702380952380952,0.9329004329004328,0.9694566823591332,0.939546871692497,0.9652729374912876,0.9215533767869858,1.820320968441547,1.7105363251114194,0.9694566823591332,0.939546871692497,0.55,0.98,5.15,71,segment
RF_0,0.9714562167392355,0.9729206963249516,0.7781954887218046,0.737378640776699,0.7012310594460845,0.1190360272638754,0.1101706419037534,0.0044175270316811,0.7781954887218046,0.737378640776699,0.23,0.99,3.98,239,seismic-bumps
SVC_0,1.0,1.0,1.0,1.0,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,seismic-bumps
XGB_2,0.96903725205612,0.9709864603481624,0.7575757575757576,0.7004125412541254,0.6654730836924198,0.3851581701419171,0.1004401087322357,0.0221814984398384,0.7575757575757576,0.7004125412541254,0.27,0.99,3.67,251,seismic-bumps
RF_1,1.0,0.6634615384615384,1.0,0.6654453672040384,1.0,0.3294228615221364,0.6930431643794752,0.0570661426724136,1.0,0.6654453672040384,0.01,1.0,2.01,564,madelon
SVC_0,0.9961538461538462,0.7692307692307693,0.9962511715089036,0.7690476190476191,0.9923040421353692,0.5368171021377672,0.6703287255070678,0.1518934383160997,0.9962511715089036,0.7690476190476191,0.02,1.0,2.17,487,madelon
XGB_2,1.0,0.6442307692307693,1.0,0.6462006483989874,1.0,0.2911041678948299,0.6930431643794752,0.0443385555592135,1.0,0.6462006483989874,0.01,1.0,2.01,564,madelon
RF_1,0.9427001569858712,0.9482758620689656,0.9458535538817766,0.9597018532071064,0.9083850729000252,0.9153097345132744,0.7983363481228999,0.8097511160908586,0.9458535538817766,0.9597018532071064,0.59,0.93,5.36,45,dna
SVC_0,0.9493720565149136,0.9482758620689656,0.9526438917641394,0.946338819282824,0.918978797415935,0.9160686949866056,0.8224292675422777,0.8079191442217529,0.9526438917641394,0.946338819282824,0.56,0.94,5.19,48,dna
XGB_0,0.9627158555729984,0.9545454545454546,0.9663433459287568,0.9578040762656148,0.9405121762526456,0.926340849735652,0.8712438075111293,0.836701416307015,0.9663433459287568,0.9578040762656148,0.59,0.95,4.84,37,dna
RF_2,0.9224137931034484,0.927899686520376,0.9331246214448936,0.935716366966367,0.8762943537093871,0.886444802996359,0.7438174231978376,0.773898925330095,0.9331246214448936,0.935716366966367,0.66,0.93,5.62,47,splice
SVC_0,0.9224137931034484,0.9231974921630094,0.9321849955357808,0.924262652107294,0.8762347233298781,0.8795790544132263,0.7478787478229092,0.7583003097786434,0.9321849955357808,0.924262652107294,0.67,0.94,5.18,44,splice
XGB_1,0.924373040752351,0.9467084639498432,0.9337443754441748,0.9486386529880372,0.8791728619268766,0.916415563998428,0.7461868332152077,0.8349708574121418,0.9337443754441748,0.9486386529880372,0.64,0.93,5.73,51,splice
RF_0,0.9444444444444444,0.946875,0.9429484455286528,0.9463916718081304,0.8883975270787096,0.8933782817047715,0.4867437984651673,0.484196042179027,0.9429484455286528,0.9463916718081304,0.41,0.97,4.11,19,kr-vs-kp
SVC_1,0.951095461658842,0.9578125,0.9510224823667712,0.9586472042285858,0.9021764290201968,0.9157286932095272,0.522959030161555,0.5392035635905732,0.9510224823667712,0.9586472042285858,0.4,0.98,3.67,18,kr-vs-kp
XGB_1,0.9464006259780908,0.93125,0.9449267851393,0.9313324952859836,0.8923190464768722,0.8618524332810047,0.4915268865383235,0.4408086669641382,0.9449267851393,0.9313324952859836,0.38,0.98,4.0,19,kr-vs-kp
RF_2,0.9842417979850168,0.987603305785124,0.8597487126838737,0.919387602369192,0.8201039618405345,0.871033640501832,0.1254786744142619,0.1447650250207061,0.8597487126838737,0.919387602369192,0.39,0.99,2.84,131,wilt
SVC_1,0.9839834668044432,0.9741735537190084,0.8165680473372781,0.7542333726060941,0.7674917411817134,0.645265318088537,0.0977505831263842,0.0752721599932236,0.8165680473372781,0.7542333726060941,0.34,0.99,2.88,146,wilt
XGB_1,0.9842417979850168,0.9855371900826446,0.8597487126838737,0.8983570646221248,0.8201039618405345,0.8551610627792147,0.1254786744142619,0.1449870454083977,0.8597487126838737,0.8983570646221248,0.39,0.99,2.84,131,wilt
RF_0,0.94725,0.952,0.8028037383177571,0.827220503756076,0.7268007198995248,0.7476022211004543,0.1915025149314926,0.1826231117582065,0.8028037383177571,0.827220503756076,0.41,0.98,6.11,126,churn
SVC_1,0.986,0.97,0.8271604938271605,0.7111919805318032,0.7841288442412514,0.5577699814263392,0.0962453191904642,0.0571624755911993,0.8271604938271605,0.7111919805318032,0.39,0.99,4.45,88,churn
XGB_2,0.94725,0.946,0.8028037383177571,0.8128836584214159,0.7268007198995248,0.7184919509550421,0.1915025149314926,0.169681697922357,0.8028037383177571,0.8128836584214159,0.41,0.98,6.11,126,churn
RF_2,0.8357622021744159,0.8177613320999075,0.7467695781363475,0.7190766297815906,0.5574005231600714,0.4982174877062024,0.1645678649622141,0.1286267237805101,0.7467695781363475,0.7190766297815906,0.4,0.97,5.5,788,phoneme
SVC_0,0.9049271339347676,0.8991674375578168,0.877874627853126,0.8671346012852029,0.7697549408815141,0.7429217238768684,0.3007242381372561,0.268374573518004,0.877874627853126,0.8671346012852029,0.53,0.96,5.5,319,phoneme
XGB_2,0.8357622021744159,0.8038852913968547,0.7467695781363475,0.7054996982892183,0.5574005231600714,0.468009341151673,0.1645678649622141,0.1156653045051494,0.7467695781363475,0.7054996982892183,0.4,0.97,5.5,788,phoneme
RF_0,0.9486709440879928,0.945054945054945,0.937651433636092,0.9451044514687374,0.9222874241833424,0.917238243207397,0.9718612451096896,0.9621791442475808,0.937651433636092,0.9451044514687374,0.76,0.96,5.05,95,wall-robot-navigation
SVC_2,0.9362969752520623,0.9203296703296704,0.9243530279585412,0.9088930102685078,0.9025443310944034,0.8786075983332886,0.894906863460096,0.8507762409582524,0.9243530279585412,0.9088930102685078,0.72,0.96,6.16,146,wall-robot-navigation
XGB_0,0.9486709440879928,0.9413919413919414,0.937651433636092,0.9464707193304996,0.9222874241833424,0.9115491802656258,0.9718612451096896,0.9493218876352644,0.937651433636092,0.9464707193304996,0.76,0.96,5.05,95,wall-robot-navigation
RF_1,0.998615171564856,0.9987692307692309,0.9985641352903638,0.9987212276214834,0.997226566224782,0.9975347598856128,0.6829250168908163,0.6837716714640691,0.9985641352903638,0.9987212276214834,0.48,1.0,2.9,10,mushroom
SVC_1,0.998615171564856,0.9987692307692309,0.9985641352903638,0.9987212276214834,0.997226566224782,0.9975347598856128,0.6829250168908163,0.6837716714640691,0.9985641352903638,0.9987212276214834,0.48,1.0,2.9,10,mushroom
XGB_2,0.998615171564856,0.9987692307692309,0.9985641352903638,0.9987212276214834,0.997226566224782,0.9975347598856128,0.6829250168908163,0.6837716714640691,0.9985641352903638,0.9987212276214834,0.48,1.0,2.9,10,mushroom
